chunk_id,title,category,text_preview
https://support.grammarly.com/hc/en-us/articles/360060362791-Why-does-the-Grammarly-Keyboard-for-iOS-request-to-track-me-across-apps-and-websites#247,Why does the Grammarly Keyboard for iOS request to track me across apps and websites?,Privacy and Security,"Title: Why does the Grammarly Keyboard for iOS request to track me across apps and websites?
Category: Privacy and Security

Allowing Grammarly to track you across apps and websites will help prevent ..."
https://support.grammarly.com/hc/en-us/articles/11226802974477-Review-member-usage-analytics#248,Review member usage analytics,Team Features,"Title: Review member usage analytics
Category: Team Features

Included in:
Grammarly Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins, account managers, group managers, and m..."
https://support.grammarly.com/hc/en-us/articles/4409116052109-How-to-add-Grammarly-for-Safari-on-iOS#249,How to add Grammarly for Safari on iOS,Grammarly for iPhone,"Title: How to add Grammarly for Safari on iOS
Category: Grammarly for iPhone

Before installing Grammarly for Safari on iOS, make sure to
update your operating system
to iOS 15. At this time, older ve..."
https://support.grammarly.com/hc/en-us/articles/115000091692-Remove-Grammarly-from-Microsoft-Office#250,Remove Grammarly from Microsoft Office,Grammarly for Microsoft Office,"Title: Remove Grammarly from Microsoft Office
Category: Grammarly for Microsoft Office

If you use Windows 10, r
ight-click the
Start
button in the lower-left corner of the screen, and select
Apps and..."
https://support.grammarly.com/hc/en-us/articles/115000091371-Delete-and-recover-documents-in-the-Grammarly-Editor#251,Delete and recover documents in the Grammarly Editor,Grammarly Editor (classic),"Title: Delete and recover documents in the Grammarly Editor
Category: Grammarly Editor (classic)

This article covers:
Deleting documents in the Grammarly Editor
Recovering documents
Recovering docume..."
https://support.grammarly.com/hc/en-us/articles/360054509951-What-data-does-Grammarly-collect-on-iOS#252,What data does Grammarly collect on iOS?,Privacy and Security,"Title: What data does Grammarly collect on iOS?
Category: Privacy and Security

When you interact with the
Grammarly Keyboard for iOS
or
Grammarly for iPad
, we will collect certain information in pro..."
https://support.grammarly.com/hc/en-us/articles/115000091352-Create-upload-and-download-your-documents#253,"Create, upload, and download your documents",Grammarly Editor (classic),"Title: Create, upload, and download your documents
Category: Grammarly Editor (classic)

When using the Grammarly Editor, you can create a document by clicking
New document
. If you want to check an e..."
https://support.grammarly.com/hc/en-us/articles/115000091711-I-did-not-receive-a-confirmation-email-after-signing-up-for-a-school-account#254,I did not receive a confirmation email after signing up for a school account,Resolve Issues,"Title: I did not receive a confirmation email after signing up for a school account
Category: Resolve Issues

If you signed up at
www.grammarly.com/enterprise/signup
and didn’t receive the confirmatio..."
https://support.grammarly.com/hc/en-us/articles/4410365455373-Error-validating-SAML-message#255,Error validating SAML message,Resolve Issues,"Title: Error validating SAML message
Category: Resolve Issues

If you see “Error validating SAML message” when setting up SSO or logging in to your account, check the corresponding instructions below...."
https://support.grammarly.com/hc/en-us/articles/31367208940941-Writing-Score-API#256,Writing Score API,Grammarly API,"Title: Writing Score API
Category: Grammarly API

Included in:
Grammarly Enterprise and Grammarly for Education plans
The Writing Score API allows organizations to evaluate the quality of individual w..."
https://support.grammarly.com/hc/en-us/articles/115000090852-How-does-Grammarly-review-text-so-quickly#257,How does Grammarly review text so quickly?,Common Questions,"Title: How does Grammarly review text so quickly?
Category: Common Questions

Grammarly has developed sophisticated but efficient algorithms to analyze your text. These algorithms, combined with power..."
https://support.grammarly.com/hc/en-us/articles/360037426451-How-can-I-promote-Grammarly#258,How can I promote Grammarly?,Grammarly's Affiliate Program,"Title: How can I promote Grammarly?
Category: Grammarly's Affiliate Program

Upon acceptance into the program, we will provide you with a variety of affiliate links and banners. You can also use email..."
https://support.grammarly.com/hc/en-us/articles/360037054712-Can-I-become-an-affiliate#259,Can I become an affiliate?,Grammarly's Affiliate Program,"Title: Can I become an affiliate?
Category: Grammarly's Affiliate Program

Grammarly helps people all over the world: students, professionals, job seekers, language learners, and anyone else who is wr..."
https://support.grammarly.com/hc/en-us/articles/115000090192-How-do-I-get-a-receipt#260,How do I get a receipt?,Manage Payments,"Title: How do I get a receipt?
Category: Manage Payments

To access your receipts, go to the
Subscription
page, scroll down to
Billing History
, and click
Download All
.
To download a receipt for a sp..."
https://support.grammarly.com/hc/en-us/articles/360032922091-How-to-set-up-two-step-verification#261,How to set up two-step verification,Account Security,"Title: How to set up two-step verification
Category: Account Security

Two-step verification, sometimes known as two-factor authentication or 2FA, is an additional security measure to help protect you..."
https://support.grammarly.com/hc/en-us/articles/27518589299725-Introducing-Grammarly-s-translation-feature#262,Introducing Grammarly’s translation feature,Team Features,"Title: Introducing Grammarly’s translation feature
Category: Team Features

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Available to:
All member roles (if enabl..."
https://support.grammarly.com/hc/en-us/articles/27195639866509-Introducing-extended-style-rules-functionality#263,Introducing extended style rules functionality,Team Features,"Title: Introducing extended style rules functionality
Category: Team Features

Included in:
Grammarly Pro, Business, and Enterprise plans
Managed by:
Admins, account managers, group managers, and memb..."
https://support.grammarly.com/hc/en-us/articles/4410364740877-Grammarly-overlaps-my-text-or-text-area#264,Grammarly overlaps my text or text area,Grammarly Browser Extension,"Title: Grammarly overlaps my text or text area
Category: Grammarly Browser Extension

At this time, we don't have a quick fix for this issue. Please rest assured that our Engineering team is aware and..."
https://support.grammarly.com/hc/en-us/articles/10004466548621-How-to-take-a-screenshot-of-the-issue-I-m-experiencing#265,How to take a screenshot of the issue I’m experiencing,Other Tips & Tutorials,"Title: How to take a screenshot of the issue I’m experiencing
Category: Other Tips & Tutorials

Windows
Hold down the
Win
+
Shift
keys and press
S
. Then, select the
Fullscreen Snip
option as shown be..."
https://support.grammarly.com/hc/en-us/articles/4403747415821-How-do-I-reinstall-Grammarly-for-Mac-or-Grammarly-for-Windows#266,How do I reinstall Grammarly for Mac or Grammarly for Windows?,Grammarly for Windows and Mac,"Title: How do I reinstall Grammarly for Mac or Grammarly for Windows?
Category: Grammarly for Windows and Mac

To reinstall Grammarly for Windows and Mac, follow the steps below.
Windows
Right-click t..."
https://support.grammarly.com/hc/en-us/articles/14034418233997-Why-am-I-seeing-a-message-that-my-payment-method-does-not-match-the-billing-country#267,Why am I seeing a message that my payment method does not match the billing country?,How to Upgrade,"Title: Why am I seeing a message that my payment method does not match the billing country?
Category: How to Upgrade

Your payment may be declined if your billing country does not match the country wh..."
https://support.grammarly.com/hc/en-us/articles/38552469933837-Paraphraser-agent-user-guide#268,Paraphraser agent user guide,Agents,"Title: Paraphraser agent user guide
Category: Agents

Grammarly’s Paraphraser agent helps you rephrase your writing to better match your goals, style, and audience. Choose from six preset styles that ..."
https://support.grammarly.com/hc/en-us/articles/22594867207949-How-to-view-your-generative-AI-prompt-history#269,How to view your generative AI prompt history,Generative AI assistance,"Title: How to view your generative AI prompt history
Category: Generative AI assistance

If you would like to view or re-insert text from a previous prompt, simply tap the clock icon at the top of the..."
https://support.grammarly.com/hc/en-us/articles/36063232375949-Where-can-I-check-my-current-plan#270,Where can I check my current plan?,Manage Payments,"Title: Where can I check my current plan?
Category: Manage Payments

If you’re unsure which plan you’re currently subscribed to, go to
app.grammarly.com
and check the label in the upper-left corner.
Y..."
https://support.grammarly.com/hc/en-us/articles/360028308911-I-can-t-access-my-email-address-to-verify-my-account#271,I can't access my email address to verify my account,Sign-in Help,"Title: I can't access my email address to verify my account
Category: Sign-in Help

For your security, we require all users to verify their accounts before making changes to their account information...."
https://support.grammarly.com/hc/en-us/articles/4403227105549-What-certifications-and-attestations-has-Grammarly-obtained#272,What certifications and attestations has Grammarly obtained?,Privacy and Security,"Title: What certifications and attestations has Grammarly obtained?
Category: Privacy and Security

SOC 2
Grammarly has successfully completed SOC 2 (Type 1) and SOC 2 (Type 2) examinations and receiv..."
https://support.grammarly.com/hc/en-us/articles/360050011931-Set-up-SSO-with-Auth0#273,Set up SSO with Auth0,SAML Single Sign-On,"Title: Set up SSO with Auth0
Category: SAML Single Sign-On

Requirements
- Auth0 account with access to the administrator console
-
Grammarly Business
, Grammarly Pro, or a
Grammarly for Education
acc..."
https://support.grammarly.com/hc/en-us/articles/4408003975949-How-can-I-access-Grammarly-through-the-Samsung-Keyboard#274,How can I access Grammarly through the Samsung Keyboard?,Grammarly for Samsung Keyboard,"Title: How can I access Grammarly through the Samsung Keyboard?
Category: Grammarly for Samsung Keyboard

Note:
Grammarly for Samsung Keyboard is available only on select devices running One UI 4.0 an..."
https://support.grammarly.com/hc/en-us/articles/360038144732-Is-Grammarly-available-on-mobile-devices#275,Is Grammarly available on mobile devices?,Common Questions,"Title: Is Grammarly available on mobile devices?
Category: Common Questions

Grammarly offers mobile solutions that allow you to access writing suggestions on both Android and iOS devices.
On iOS, you..."
https://support.grammarly.com/hc/en-us/articles/360003835251-Why-do-you-need-to-know-my-geographic-area#276,Why do you need to know my geographic area?,Privacy and Security,"Title: Why do you need to know my geographic area?
Category: Privacy and Security

Knowing your location helps us prevent fraudulent use of our services and unauthorized access to your account. It als..."
https://support.grammarly.com/hc/en-us/articles/115000090512-I-can-t-install-Grammarly-for-Microsoft-Office#277,I can't install Grammarly for Microsoft Office,Grammarly for Microsoft Office,"Title: I can't install Grammarly for Microsoft Office
Category: Grammarly for Microsoft Office

Prior to installing Grammarly for Microsoft Office, make sure that the following system requirements are..."
https://support.grammarly.com/hc/en-us/articles/24058745495053-Error-Grammarly-is-temporarily-unavailable-There-is-an-issue-connecting-to-your-organization-security-settings#278,"Error: ""Grammarly is temporarily unavailable. There is an issue connecting to your organization security settings.""",Grammarly for Windows and Mac,"Title: Error: ""Grammarly is temporarily unavailable. There is an issue connecting to your organization security settings.""
Category: Grammarly for Windows and Mac

Note:
This issue may occur if you're..."
https://support.grammarly.com/hc/en-us/articles/360059770451-Why-does-Grammarly-need-access-to-accessibility-features#279,Why does Grammarly need access to accessibility features?,Privacy and Security,"Title: Why does Grammarly need access to accessibility features?
Category: Privacy and Security

Grammarly works in tandem with your operating system to provide feedback about your writing across a wi..."
https://support.grammarly.com/hc/en-us/articles/4407988470157-Free-trial-eligibility-requirements-for-Samsung-users#280,Free trial eligibility requirements for Samsung users,Grammarly for Samsung Keyboard,"Title: Free trial eligibility requirements for Samsung users
Category: Grammarly for Samsung Keyboard

Note:
Grammarly for Samsung Keyboard is available only on select devices running One UI 4.0 and h..."
https://support.grammarly.com/hc/en-us/articles/115000090031-Why-was-my-payment-method-declined#281,Why was my payment method declined?,How to Upgrade,"Title: Why was my payment method declined?
Category: How to Upgrade

If you have encountered an error when we attempted to process your credit card, please double-check your payment details and try ag..."
https://support.grammarly.com/hc/en-us/articles/360057393832-Error-The-browser-you-re-using-doesn-t-support-JavaScript-or-has-JavaScript-turned-off#282,"Error: The browser you’re using doesn’t support JavaScript, or has JavaScript turned off",Grammarly for Microsoft Word on Mac,"Title: Error: The browser you’re using doesn’t support JavaScript, or has JavaScript turned off
Category: Grammarly for Microsoft Word on Mac

If you are trying to log in to Grammarly for Microsoft Wo..."
https://support.grammarly.com/hc/en-us/articles/360038523451-Does-Grammarly-offer-discounts#283,Does Grammarly offer discounts?,How to Upgrade,"Title: Does Grammarly offer discounts?
Category: How to Upgrade

We offer discounts to some of our email subscribers through occasional promotional offers. To stay up to date on our promotions, we enc..."
https://support.grammarly.com/hc/en-us/articles/4410369792397-I-do-not-receive-emails-from-Grammarly-What-do-I-do#284,I do not receive emails from Grammarly. What do I do?,Sign-in Help,"Title: I do not receive emails from Grammarly. What do I do?
Category: Sign-in Help

If you have requested an email from Grammarly, but never received it, your firewall, email server, or filter is lik..."
https://support.grammarly.com/hc/en-us/articles/27454187430029-Manage-application-controls#285,Manage application controls,Configure Access & Security,"Title: Manage application controls
Category: Configure Access & Security

Included in:
Grammarly Enterprise plans
Managed by:
Admins
Grammarly is committed to
strong data privacy principles
for all us..."
https://support.grammarly.com/hc/en-us/articles/360003816032-Is-Grammarly-a-keylogger#286,Is Grammarly a keylogger?,Privacy and Security,"Title: Is Grammarly a keylogger?
Category: Privacy and Security

No. A keylogger is a type of malicious software or surveillance tool that records every keystroke typed on a keyboard without the user’..."
https://support.grammarly.com/hc/en-us/articles/360059175892-I-ve-lost-access-to-my-phone-and-can-t-log-in#287,I've lost access to my phone and can't log in,Account Security,"Title: I've lost access to my phone and can't log in
Category: Account Security

If you’ve lost access to your phone and have two-step verification enabled, please use one of your backup codes to rega..."
https://support.grammarly.com/hc/en-us/articles/38734303573773-AI-Chat-user-guide#288,AI Chat user guide,Agents,"Title: AI Chat user guide
Category: Agents

Important:
AI Chat is currently available to individual users on Grammarly for Mac, to a limited group of users on Grammarly for Chrome, and to Free, Pro, a..."
https://support.grammarly.com/hc/en-us/articles/115000089911-I-cannot-log-in-with-my-correct-login-details#289,I cannot log in with my correct login details,Sign-in Help,"Title: I cannot log in with my correct login details
Category: Sign-in Help

If you can’t log in after entering the correct login details, we suggest double-checking that you are entering the right em..."
https://support.grammarly.com/hc/en-us/articles/27895143707405-Bring-Your-Own-Key-FAQ#290,Bring Your Own Key FAQ,Privacy and Security,"Title: Bring Your Own Key FAQ
Category: Privacy and Security

What is Grammarly’s enterprise key management solution?
Grammarly offers an enterprise key management solution that consists of two option..."
https://support.grammarly.com/hc/en-us/articles/17362956938509-I-can-t-log-in-to-Grammarly-for-Android-with-my-login-details#291,I can't log in to Grammarly for Android with my login details,Grammarly for Android,"Title: I can't log in to Grammarly for Android with my login details
Category: Grammarly for Android

If you see ""HTTP ERROR 403 Invalid referer"", we recommend temporarily changing your default web br..."
https://support.grammarly.com/hc/en-us/articles/15858322185357-Set-an-organization-wide-dialect-preference#292,Set an organization-wide dialect preference,Team Features,"Title: Set an organization-wide dialect preference
Category: Team Features

Included in:
Grammarly Business and Enterprise plans
Managed by:
Admins, account managers, and members with designated custo..."
https://support.grammarly.com/hc/en-us/articles/360052041851-Download-Grammarly-s-W-9-form#293,Download Grammarly’s W-9 form,How to Upgrade,"Title: Download Grammarly’s W-9 form
Category: How to Upgrade

You can download our W-9 form by clicking this link:..."
https://support.grammarly.com/hc/en-us/articles/115000090091-How-do-I-change-my-payment-date#294,How do I change my payment date?,Manage Payments,"Title: How do I change my payment date?
Category: Manage Payments

Your billing date falls on or around the same day of the month you first started a Grammarly subscription. However, if you need to ch..."
https://support.grammarly.com/hc/en-us/articles/360061237391-How-do-I-check-which-version-of-the-Grammarly-browser-extension-I-have-currently#295,How do I check which version of the Grammarly browser extension I have currently?,Grammarly Browser Extension,"Title: How do I check which version of the Grammarly browser extension I have currently?
Category: Grammarly Browser Extension

Grammarly’s browser extension is updated automatically. If you'd like to..."
https://support.grammarly.com/hc/en-us/articles/27458670736525-Enable-Data-Loss-Prevention-DLP#296,Enable Data Loss Prevention (DLP),Configure Access & Security,"Title: Enable Data Loss Prevention (DLP)
Category: Configure Access & Security

Included in:
Grammarly Enterprise plans
Managed by:
Admins
Grammarly is committed to
strong data privacy principles
for ..."
https://support.grammarly.com/hc/en-us/articles/360001608811-Error-Hm-something-went-wrong#297,"Error: Hm, something went wrong",Grammarly Editor,"Title: Error: Hm, something went wrong
Category: Grammarly Editor

It seems that your network configuration prevents Grammarly from working on your computer.
Antivirus software, firewalls, and network..."
https://support.grammarly.com/hc/en-us/articles/18503842009229-Error-Something-went-wrong-payment-button-is-spinning-or-error-403-in-the-payment-method-fields#298,"Error: Something went wrong, payment button is spinning, or error 403 in the payment method fields",Manage Payments,"Title: Error: Something went wrong, payment button is spinning, or error 403 in the payment method fields
Category: Manage Payments

This issue may appear if the payment form fails to load. We recomme..."
https://support.grammarly.com/hc/en-us/articles/360003835311-Does-Grammarly-s-product-read-everything-I-write#299,Does Grammarly’s product read everything I write?,Privacy and Security,"Title: Does Grammarly’s product read everything I write?
Category: Privacy and Security

Grammarly can’t access anything you type unless you are actively using a Grammarly product offering, such as th..."
https://support.grammarly.com/hc/en-us/articles/36973362047501-I-need-to-change-my-team-members-email-addresses#300,I need to change my team members’ email addresses,Resolve Issues,"Title: I need to change my team members’ email addresses
Category: Resolve Issues

Admins of team subscriptions cannot change their team members’ Grammarly account email addresses. In addition, indivi..."
https://support.grammarly.com/hc/en-us/articles/4409422127501-I-see-Update-required-when-trying-to-use-Grammarly-in-Google-Docs#301,"I see ""Update required"" when trying to use Grammarly in Google Docs",Grammarly Browser Extension,"Title: I see ""Update required"" when trying to use Grammarly in Google Docs
Category: Grammarly Browser Extension

If you see prompts to update the extension when trying to use Grammarly in Google Docs..."
https://support.grammarly.com/hc/en-us/articles/34083794138381-Grammarly-s-expert-writing-service-has-been-discontinued#302,Grammarly's expert writing service has been discontinued,Common Questions,"Title: Grammarly's expert writing service has been discontinued
Category: Common Questions

Support for Grammarly’s expert writing service was discontinued on January 31, 2025. That said, we’d like to..."
https://support.grammarly.com/hc/en-us/articles/115000090871-How-does-Grammarly-work#303,How does Grammarly work?,Common Questions,"Title: How does Grammarly work?
Category: Common Questions

There’s more to good writing than grammar and spelling.
Grammarly’s product ensures that everything you type is not only accurate in spellin..."
https://support.grammarly.com/hc/en-us/articles/7145206934029-How-to-collect-error-logs-in-Grammarly-for-Windows-and-Mac#304,How to collect error logs in Grammarly for Windows and Mac,Grammarly for Windows and Mac,"Title: How to collect error logs in Grammarly for Windows and Mac
Category: Grammarly for Windows and Mac

Error logs are typically requested by our Support team when there is a technical issue with G..."
https://support.grammarly.com/hc/en-us/articles/115000090672-I-do-not-see-the-plagiarism-checker-among-the-options#305,I do not see the plagiarism checker among the options,Plagiarism Checker,"Title: I do not see the plagiarism checker among the options
Category: Plagiarism Checker

The plagiarism checker is deactivated by default. To activate it, open or create a document in
the Grammarly ..."
https://support.grammarly.com/hc/en-us/articles/360003815992-Does-Grammarly-sell-my-data#306,Does Grammarly sell my data?,Privacy and Security,"Title: Does Grammarly sell my data?
Category: Privacy and Security

We have not, do not, and will not sell the content you upload to our products. We also don’t provide information to third parties to..."
https://support.grammarly.com/hc/en-us/articles/27762477773069-I-can-t-invite-team-members-You-are-only-able-to-invite-others-who-do-not-belong-to-another-institution#307,I can’t invite team members: You are only able to invite others who do not belong to another institution,Resolve Issues,"Title: I can’t invite team members: You are only able to invite others who do not belong to another institution
Category: Resolve Issues

If you see a notification saying ”You are only able to invite ..."
https://support.grammarly.com/hc/en-us/articles/31475970390285-How-do-I-cancel-my-free-trial#308,How do I cancel my free trial?,Manage Payments,"Title: How do I cancel my free trial?
Category: Manage Payments

If you’d like to avoid being charged after your free trial ends, make sure you cancel your subscription by following these steps:
Go to..."
https://support.grammarly.com/hc/en-us/articles/115000090151-Why-am-I-seeing-a-message-that-there-is-a-problem-with-my-payment#309,Why am I seeing a message that there is a problem with my payment?,Manage Payments,"Title: Why am I seeing a message that there is a problem with my payment?
Category: Manage Payments

If you see a message that there is a problem with your payment, it means Grammarly was unable to pr..."
https://support.grammarly.com/hc/en-us/articles/115000271151-How-do-I-print-my-document#310,How do I print my document?,Grammarly Editor (classic),"Title: How do I print my document?
Category: Grammarly Editor (classic)

To print a document from the Grammarly Editor, click the
Menu
icon (
) in the upper-left corner to open the sidebar, then selec..."
https://support.grammarly.com/hc/en-us/articles/360054130472-Set-up-SSO-with-ADFS#311,Set up SSO with ADFS,SAML Single Sign-On,"Title: Set up SSO with ADFS
Category: SAML Single Sign-On

Requirements
- Access to the ADFS management console
-
Grammarly Business
, Grammarly Pro, or a
Grammarly for Education
account with the
admi..."
https://support.grammarly.com/hc/en-us/articles/16673179115917-Set-up-SSO-with-QuickLaunch#312,Set up SSO with QuickLaunch,SAML Single Sign-On,"Title: Set up SSO with QuickLaunch
Category: SAML Single Sign-On

Requirements
- QuickLaunch account with access to the Tenant Administration Console
-
Grammarly Business
, Grammarly Pro, or a
Grammar..."
https://support.grammarly.com/hc/en-us/articles/360003835291-Where-does-Grammarly-store-my-data-Is-it-on-their-servers#313,Where does Grammarly store my data? Is it on their servers?,Privacy and Security,"Title: Where does Grammarly store my data? Is it on their servers?
Category: Privacy and Security

Grammarly data is stored on servers hosted by Amazon Web Services in the US...."
https://support.grammarly.com/hc/en-us/articles/26230680413325-Session-Timeout-FAQ#314,Session Timeout FAQ,Privacy and Security,"Title: Session Timeout FAQ
Category: Privacy and Security

Session Timeout is a setting that provides a mechanism for organizations to ensure that their users are regularly re-authenticating their ide..."
https://support.grammarly.com/hc/en-us/articles/360016106252-How-do-I-update-the-extension-to-the-latest-version#315,How do I update the extension to the latest version?,Grammarly Browser Extension,"Title: How do I update the extension to the latest version?
Category: Grammarly Browser Extension

Chrome
Firefox
Safari
Edge
Type
chrome://extensions
into the address bar
Toggle the switch next to
De..."
https://support.grammarly.com/hc/en-us/articles/4415366735245-Error-Unable-to-validate-assertion#316,Error: Unable to validate assertion,Resolve Issues,"Title: Error: Unable to validate assertion
Category: Resolve Issues

Error examples:
Unable to validate assertion: email must not be blank
Unable to validate assertion: name must not be blank
Unable t..."
https://support.grammarly.com/hc/en-us/articles/360045028772-How-to-deactivate-certain-suggestions-in-Grammarly-for-Microsoft-Office#317,How to deactivate certain suggestions in Grammarly for Microsoft Office,Grammarly for Microsoft Office,"Title: How to deactivate certain suggestions in Grammarly for Microsoft Office
Category: Grammarly for Microsoft Office

Important:
Grammarly for Microsoft Office will no longer be updated. We suggest..."
https://support.grammarly.com/hc/en-us/articles/4478776460045-Receive-an-invoice-to-purchase-Grammarly-Business#318,Receive an invoice to purchase Grammarly Business,How to Upgrade,"Title: Receive an invoice to purchase Grammarly Business
Category: How to Upgrade

Topics covered in this article:
Requesting an invoice
Paying an invoice
Changing the billing details on an invoice
Re..."
https://support.grammarly.com/hc/en-us/articles/29727766416781-I-receive-requests-to-join-my-Grammarly-team#319,I receive requests to join my Grammarly team,Resolve Issues,"Title: I receive requests to join my Grammarly team
Category: Resolve Issues

If you receive requests to join my Grammarly team from people you did not invite, it means your invite settings are config..."
https://support.grammarly.com/hc/en-us/articles/115001417232-Grammarly-doesn-t-recognize-my-paid-account#320,Grammarly doesn’t recognize my paid account,Sign-in Help,"Title: Grammarly doesn’t recognize my paid account
Category: Sign-in Help

If you previously purchased a Grammarly subscription or were invited to your organization’s subscription but only have access..."
https://support.grammarly.com/hc/en-us/articles/32619189344653-I-can-t-request-a-discount-on-SheerID-because-my-organization-or-school-is-not-on-the-list#321,I can’t request a discount on SheerID because my organization or school is not on the list,How to Upgrade,"Title: I can’t request a discount on SheerID because my organization or school is not on the list
Category: How to Upgrade

If your organization or school does not instantly appear in the
Organization..."
https://support.grammarly.com/hc/en-us/articles/36250880169997-How-to-change-the-number-of-seats-on-an-issued-invoice#322,How to change the number of seats on an issued invoice,Manage Payments,"Title: How to change the number of seats on an issued invoice
Category: Manage Payments

Included in:
Grammarly Business plans
Managed by:
Admins
If you need to change the number of seats on an issued..."
https://support.grammarly.com/hc/en-us/articles/27952990201101-I-can-t-activate-generative-AI-in-Grammarly-for-Android-the-option-is-grayed-out#323,I can’t activate generative AI in Grammarly for Android (the option is grayed out),Grammarly for Android,"Title: I can’t activate generative AI in Grammarly for Android (the option is grayed out)
Category: Grammarly for Android

Signing out and signing back in may resolve this problem, but be aware that d..."
https://support.grammarly.com/hc/en-us/articles/360049536832-Set-up-SSO-with-Microsoft-Entra-ID-Azure-AD#324,Set up SSO with Microsoft Entra ID (Azure AD),SAML Single Sign-On,"Title: Set up SSO with Microsoft Entra ID (Azure AD)
Category: SAML Single Sign-On

Requirements
- Microsoft Entra ID (Azure AD) account with access to the administrator console
-
Grammarly Business
,..."
https://support.grammarly.com/hc/en-us/articles/115000090611-Error-Connecting-to-the-Grammarly-server#325,Error: Connecting to the Grammarly server…,Grammarly for Microsoft Office,"Title: Error: Connecting to the Grammarly server…
Category: Grammarly for Microsoft Office

The “Connecting to the Grammarly server…” message can indicate a problem with your local network, internet s..."
https://support.grammarly.com/hc/en-us/articles/32752750261517-Introducing-the-feature-access-panel#326,Introducing the feature access panel,Team Features,"Title: Introducing the feature access panel
Category: Team Features

Included in:
Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins
The
Feature access
page within the Gra..."
https://support.grammarly.com/hc/en-us/articles/27455112673165-Manage-client-apps-controls#327,Manage client apps controls,Configure Access & Security,"Title: Manage client apps controls
Category: Configure Access & Security

Included in:
Grammarly Enterprise plans
Managed by:
Admins
Grammarly is committed to
strong data privacy principles
for all us..."
https://support.grammarly.com/hc/en-us/articles/8343923417485-How-to-deploy-Grammarly-for-Chrome#328,How to deploy Grammarly for Chrome,Deployment Guide for IT Teams,"Title: How to deploy Grammarly for Chrome
Category: Deployment Guide for IT Teams

You can silently install Grammarly for Chrome on multiple computers at once using a managed software solution or depl..."
https://support.grammarly.com/hc/en-us/articles/115000929331-Replace-members#329,Replace members,Manage Members & Permissions,"Title: Replace members
Category: Manage Members & Permissions

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins and members with designated custom..."
https://support.grammarly.com/hc/en-us/articles/360048773832-Add-team-members-when-SSO-is-activated#330,Add team members when SSO is activated,SAML Single Sign-On,"Title: Add team members when SSO is activated
Category: SAML Single Sign-On

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins and members with des..."
https://support.grammarly.com/hc/en-us/articles/360041204871-I-did-not-receive-a-confirmation-email#331,I did not receive a confirmation email,Resolve Issues,"Title: I did not receive a confirmation email
Category: Resolve Issues

To resolve this issue, please try the following steps:
Check your spam or junk folder and any tabs in your inbox.
Add the follow..."
https://support.grammarly.com/hc/en-us/articles/4416837636493-I-need-Grammarly-to-fill-out-a-security-assessment-or-questionnaire#332,I need Grammarly to fill out a security assessment or questionnaire,Privacy and Security,"Title: I need Grammarly to fill out a security assessment or questionnaire
Category: Privacy and Security

We can fill out a custom form only for
Grammarly for Business
and
Grammarly for Education
dea..."
https://support.grammarly.com/hc/en-us/articles/115000091512-Preserve-text-formatting#333,Preserve text formatting,Grammarly Editor (classic),"Title: Preserve text formatting
Category: Grammarly Editor (classic)

If you copy and paste your formatted text into the Grammarly Editor, only the following formatting will be preserved:
Bold and ita..."
https://support.grammarly.com/hc/en-us/articles/18192682302605-Turn-off-generative-AI-for-my-team#334,Turn off generative AI for my team,Team Features,"Title: Turn off generative AI for my team
Category: Team Features

Included in:
Grammarly Pro, Business, Enterprise, and Grammarly for Education plans
Managed by:
Admins
To turn off generative AI assi..."
https://support.grammarly.com/hc/en-us/articles/115003350672-How-Grammarly-protects-your-privacy-on-Android#335,How Grammarly protects your privacy on Android,Privacy and Security,"Title: How Grammarly protects your privacy on Android
Category: Privacy and Security

Grammarly works in tandem with your operating system to provide feedback about your writing across a wide range of..."
https://support.grammarly.com/hc/en-us/articles/38552451211533-Citation-Finder-user-guide#336,Citation Finder user guide,Agents,"Title: Citation Finder user guide
Category: Agents

The Citation Finder is your trusted research assistant, scanning your text and then locating relevant evidence that supports, disputes, or refutes y..."
https://support.grammarly.com/hc/en-us/articles/10017951635981-How-to-reinstall-Grammarly-for-Android#337,How to reinstall Grammarly for Android,Grammarly for Android,"Title: How to reinstall Grammarly for Android
Category: Grammarly for Android

First, uninstall the Grammarly from your Android device:
Go to
Settings
on your mobile device.
Scroll down to the
Apps
me..."
https://support.grammarly.com/hc/en-us/articles/115000737152-I-do-not-see-the-Grammarly-icon-on-my-keyboard#338,I do not see the Grammarly icon on my keyboard,Grammarly for iPhone and iPad,"Title: I do not see the Grammarly icon on my keyboard
Category: Grammarly for iPhone and iPad

The Grammarly icon should appear in the top left corner above the keyboard. If you do not see the green G..."
https://support.grammarly.com/hc/en-us/articles/115000090051-How-do-I-update-my-billing-details#339,How do I update my billing details?,Manage Payments,"Title: How do I update my billing details?
Category: Manage Payments

To change your billing details, follow these steps:
Go to the
Subscription
page.
Click
Update
next to
Payment Method
and enter you..."
